id,created_at,source,original_text,clean_text,favorite_count,retweet_count,hashtags,trend
1651964297071800321,2023-04-28 14:59:15+00:00,Twitter for iPhone,RT @TopGearFormula1: Verstappen and Leclerc seeing they set the exact same time #F1 #AzerbaijanGP https://t.co/6x5veG0U5H,verstappen leclerc seeing set exact time,0,77,"F1, AzerbaijanGP",AzerbaijanGP
1651967749671862274,2023-04-28 15:12:58+00:00,Twitter Web App,"Did someone say time off for a #BankHolidayWeekend ? Bad news for us , good news for you we are open throughout 10… https://t.co/YfT6Ioe7d4",someone say time bad news us good news open throughout,0,0,BankHolidayWeekend,BankHolidayWeekend
1651964489699344388,2023-04-28 15:00:01+00:00,Twitter Web App,"RT @ScuderiaFerrari: Track is clear again 🟢🟢🟢

Time to go back into action👊 

31 mins left into FP1. #AzerbaijanGP https://t.co/xb7Tjf0g3M",track clear time go back action mins left fp,0,105,AzerbaijanGP,AzerbaijanGP
1651940619512627200,2023-04-28 13:25:09+00:00,Twitter for iPhone,It’s Friday yayyyyyy !!! The best day with  #CashAppUK @Cashappuk_  £Shanz31 😉🧐,friday yayyyyyy best day shanz,0,0,CashAppUK,CashAppUK
1651886472516055041,2023-04-28 09:50:00+00:00,Twitter Web App,"Just because it's a #bankholidayweekend, it doesn't mean that our agents won't be carrying out #evictions.

There's… https://t.co/kHdprmvdfF",doesnt mean agents wont carrying .theres,1,0,"bankholidayweekend, evictions",BankHolidayWeekend
1651849440397852675,2023-04-28 07:22:51+00:00,Twitter for iPhone,"I’ll be talking to owners about their dogs muscular health at the @CromfordMills #dogshow on Sunday 30th April. 
Co… https://t.co/i0K7St26TB",ill talking owners dogs muscular health sunday th april co,2,0,dogshow,BankHolidayWeekend
1651942013812588545,2023-04-28 13:30:42+00:00,LaterMedia,"It’s that Friday feeling again, and a 3 day Bank Holiday weekend! #fridayfeeling #bankholiday https://t.co/3J49RNEJHP",friday feeling day bank holiday weekend,0,0,"fridayfeeling, bankholiday",FridayFeeling
1651928373990440962,2023-04-28 12:36:30+00:00,Twitter for iPhone,#CashAppFriday #CashAppUK please help a girl out it’s been a really tough month - £fharin https://t.co/VuSpFYs6tg,please help girl really tough month fharin,1,0,"CashAppFriday, CashAppUK",CashAppUK
1651924833268121602,2023-04-28 12:22:26+00:00,Twitter for Android,Come Fly With Me. ✈️🌞🎶 #BankHoliday 💖💕 #BankHolidayWeekend 😍😘🌈🍀 #PositiveVibes #PositiveEnergy 🍹🍹💃🕺🌻 https://t.co/JegvZCtDji,come fly,2,0,"BankHoliday, BankHolidayWeekend, PositiveVibes, PositiveEnergy",BankHolidayWeekend
1651932363792711682,2023-04-28 12:52:21+00:00,Twitter for iPhone,#CashAppUK £TattedOne4,tattedone,0,0,CashAppUK,CashAppUK
1651909058629074944,2023-04-28 11:19:45+00:00,Twitter for iPhone,Let the celebrations begin!! 🥳🥰 #SNTA #DiSKPass https://t.co/NBzEONBnVQ,let celebrations begin,6,0,"SNTA, DiSKPass",SNTA
1651963238249119744,2023-04-28 14:55:02+00:00,Twitter Web App,"Let's gooo!! @Charles_Leclerc 
#AzerbaijanGP    #f1 https://t.co/OEHSg0VU2A",lets gooo,0,0,"AzerbaijanGP, f1",AzerbaijanGP
1651965068303630338,2023-04-28 15:02:18+00:00,Sprout Social,"⭐️⭐️⭐️ Third time is a charm! Charles Leclerc takes pole in Baku for the third year in a row! #AzerbaijanGP 🇦🇿 

📸… https://t.co/sLazhJHPym",third time charm charles leclerc takes pole baku third year row,0,0,AzerbaijanGP,Leclerc
1651950004330799105,2023-04-28 14:02:27+00:00,Hootsuite Inc.,"A warm welcome to  new Patron member @ecologicalbuild 
https://t.co/6mEr1Btbsj

Keen to #JoinUs?… https://t.co/SyRVo56d8O",warm welcome new patron member,0,0,JoinUs,FridayFeeling
1651929823554465792,2023-04-28 12:42:15+00:00,Twitter for iPhone,Would be nice to win somethin for once 🖤🙏🏻 CashAppFriday #CashAppUK,would nice win somethin cashappfriday,1,0,CashAppUK,CashAppUK
1651960787223584768,2023-04-28 14:45:18+00:00,Twitter for Android,£Payheremyguy #CashAppUK #CashAppFriday,payheremyguy,0,0,"CashAppUK, CashAppFriday",CashAppUK
1651959841097646080,2023-04-28 14:41:32+00:00,Twitter for iPhone,"“Tiptoe through the Tulips with me” 😊
#Yorkshire #Spring2023 #BankHolidayWeekend #tulips https://t.co/h7j2Ux0enH",tiptoe tulips,1,0,"Yorkshire, Spring2023, BankHolidayWeekend, tulips",BankHolidayWeekend
1651931436893585408,2023-04-28 12:48:40+00:00,Twitter for Android,"#CashAppUK 
£ArronChattaway",arronchattaway,0,0,CashAppUK,CashAppUK
1651874945251540993,2023-04-28 09:04:11+00:00,LaterMedia,"💎That #fridayfeeling 🥰🤩💎
Wishing you a fabulously sparkling #bankholidayweekend!
Stay tuned next week for more info… https://t.co/tqd1dfhRNH",wishing fabulously sparkling stay tuned next week info,1,0,"fridayfeeling, bankholidayweekend",BankHolidayWeekend
1651962272275742721,2023-04-28 14:51:12+00:00,Twitter Web App,"Check out what's happening this bank holiday weekend!👇 @leicslive #BankHolidayWeekend 
https://t.co/nHn0qBpL7R",check whats happening bank holiday weekend,0,0,BankHolidayWeekend,BankHolidayWeekend
1651963096485752832,2023-04-28 14:54:28+00:00,Twitter for iPhone,"RT @DT_Leeds: 😍 Jake wants to know if you like his new #bowtie? 😍

We think he looks even more handsome! 🥰

Meet Jake👉 https://t.co/wZBV2pJ…",jake wants know like new think looks even handsome meet jake,0,31,bowtie,FridayFeeling
1651924176586801155,2023-04-28 12:19:49+00:00,Twitter for iPhone,#CashAppUK £Birkannn03 Friday,birkannn friday,0,0,CashAppUK,CashAppUK
1651956457791803393,2023-04-28 14:28:06+00:00,Twitter for Android,#CashAppUk £malefic0,malefic,0,0,CashAppUk,CashAppUK
1651932596547272704,2023-04-28 12:53:17+00:00,Twitter for iPhone,#CashAppUK £ByronWil5on,byronwilon,0,0,CashAppUK,CashAppUK
1651880557280624640,2023-04-28 09:26:29+00:00,Twitter for iPhone,RT @RCNNRN: Good luck to all #SNTA finalists for the award ceremony tomorrow! We will be cheering you on at #RCNNRN HQ. Even if you weren't…,good luck finalists award ceremony tomorrow cheering hq even werent,0,2,"SNTA, RCNNRN",SNTA
1651961768980230146,2023-04-28 14:49:12+00:00,Twitter for iPhone,"#CashAppUK 

£FlavourFlamer  🤩",flavourflamer,0,0,CashAppUK,CashAppUK
1651962039261347840,2023-04-28 14:50:16+00:00,Twitter Web App,"Sainz's action may have ruined someone's quali, but talent always prevails in the end. #Sainz

Temu code for code &lt;… https://t.co/YF9H3sJXxH",sainzs action may ruined someones quali talent always prevails end code code lt,0,0,Sainz,Sainz
1651949405069778946,2023-04-28 14:00:04+00:00,Twitter Web App,"Total Transfer Taxis Wishes you all a relaxing Bank Holiday Weekend.

#FridayFeeling #BankHolidayWeekend… https://t.co/iPV4XMEjCn",total transfer taxis wishes relaxing bank holiday weekend,0,0,"FridayFeeling, BankHolidayWeekend",FridayFeeling
1651883186992082945,2023-04-28 09:36:56+00:00,Twitter Web App,That's some tap Carlos. #Sainz #AzerbaijanGP,thats tap carlos,1,0,"Sainz, AzerbaijanGP",Sainz
1651959289811193861,2023-04-28 14:39:21+00:00,Twitter for Android,"RT @KentPage: ""The smallest deed is better than the greatest intention."" ~John Burroughs

Please retweet if you agree w/this #FridayFeeling…",smallest deed better greatest intention ~john burroughsplease retweet agree w/this,0,20,FridayFeeling,FridayFeeling
1651961147166277634,2023-04-28 14:46:44+00:00,Twitter for Android,RT @ShropGirlFriday: #Friyay Thanks to everyone for their amazing support this week 🙌 thx to everyone who continues to follow &amp; to those of…,thanks everyone amazing support week thx everyone continues follow amp,0,14,Friyay,BankHolidayWeekend
1651964342995124224,2023-04-28 14:59:26+00:00,Twitter for Mac,"🇦🇿#AzerbaijanGP: Sainz talking about his day today: 

💬 “It was a very tricky afternoon, and morning, because since… https://t.co/lQMsLj4HVA",sainz talking day today tricky afternoon morning since,9,1,AzerbaijanGP,AzerbaijanGP
1651961528432865280,2023-04-28 14:48:14+00:00,Twitter Web App,Happy #FridayFeeling everyone! What's better than that Friday feeling? Getting up to $20 in cash rewards for trying… https://t.co/xX24rSqJkV,happy everyone whats better friday feeling getting cash rewards trying,0,0,FridayFeeling,FridayFeeling
1651941583212761088,2023-04-28 13:28:59+00:00,Twitter for iPhone,RT @UoSDiGiHealth: How beautiful is Grosvenor House 😍 #SNTA @NursingTimes https://t.co/V4su5Cx7cz,beautiful grosvenor house,0,3,SNTA,SNTA
1651955573724700680,2023-04-28 14:24:35+00:00,Twitter for Android,"RT @ChowdaryKarunya: When I think of flavours, I think colour, so lemon should be yellow and orange is orange...!!!!
#ORANGERANGE #OrangeCr…",think flavours think colour lemon yellow orange orange ...,0,1,ORANGERANGE,FridayFeeling
1651944106577338370,2023-04-28 13:39:01+00:00,Buffer,#FireCodeFriday!!! Well that's one way to do it! Hopefully he keeps an extinguisher nearby! #JokeoftheDay… https://t.co/lPFRjFzkTW,well thats one way hopefully keeps extinguisher nearby,0,0,"FireCodeFriday, JokeoftheDay",FridayFeeling
1651876519361273857,2023-04-28 09:10:27+00:00,Twitter for iPhone,"RT @Maxp_5: Good luck today to everyone nominated at the #SNTA awards! Special shout out to  @felicityisobel @RigbyHsch 🤞 
@UniBham_Nursing…",good luck today everyone nominated awards special shout,0,4,SNTA,SNTA
1651939052399075328,2023-04-28 13:18:56+00:00,Twitter Web App,"RT @hmgivingsoul: ~Just like the sun you spread warmth &amp; inspire life just by being you.💛🔆💛
#FridayFeeling #TGIF https://t.co/MS25jVyoNd",~just like sun spread warmth amp inspire life,0,2,"FridayFeeling, TGIF",FridayFeeling
1651897263348674561,2023-04-28 10:32:53+00:00,Twitter for iPhone,What do you have planned for the #BankHolidayWeekend? book your #boathire now ⬇️ https://t.co/4fRUZ3tJNQ 😊… https://t.co/nXK7K0kkg3,planned book,0,0,"BankHolidayWeekend, boathire",BankHolidayWeekend
1651911641456574465,2023-04-28 11:30:01+00:00,Twitter Web App,"#UK #KindleDeal ALERT 🦇

99p 👀

@ConcreteKraken's 'disturbing, compelling and atmospheric' #SixStories and… https://t.co/fKDhqtqDhh",alert p disturbing compelling atmospheric,0,0,"UK, KindleDeal, SixStories",BankHolidayWeekend
1651928157853736961,2023-04-28 12:35:38+00:00,Twitter for iPhone,Would be so so lovely to win the money! #CashAppUk #CashAppFriday https://t.co/uahgJ2FBBU,would lovely win money,0,0,"CashAppUk, CashAppFriday",CashAppUK
1651905960078712832,2023-04-28 11:07:26+00:00,Twitter Web App,"Planning a visit to a farm this #BankHolidayWeekend ?

Dr Rachael Hornigold, Consultant in Health Protection, has a… https://t.co/CkF4SeqN35",planning visit farm dr rachael hornigold consultant health protection,0,0,BankHolidayWeekend,BankHolidayWeekend
1651956917579972608,2023-04-28 14:29:55+00:00,Twitter for Android,"YOUR TOP 10 FOR #AzerbaijanGP

1. Leclerc
2. Verstap
3. Sainz
4. Perez
5. Hamilton
6. Alonso
7. Norris
8. Tsunoda
9… https://t.co/fIfzajPuDe",top leclerc verstap sainz perez hamilton alonso norris tsunoda,2,0,AzerbaijanGP,Sainz
1651854462259015682,2023-04-28 07:42:48+00:00,Twitter Web App,What are your plans for the #BankHolidayWeekend   Perhaps next time you could join us on an elemental outdoors adve… https://t.co/dV3EmWRRef,plans perhaps next time could join us elemental outdoors adve,0,0,BankHolidayWeekend,BankHolidayWeekend
1651962826070822912,2023-04-28 14:53:24+00:00,Twitter Web App,"RT @LiftForever67: ""The world is changed. I feel it in the water. I feel it in the earth. I smell it in the air.""

#Caturday #CatsOfTwitter…",world changed feel water feel earth smell air,0,65,"Caturday, CatsOfTwitter",FridayFeeling
1651944162344816640,2023-04-28 13:39:14+00:00,Twitter for Android,"Sometimes all you need is a good, deep cry and meditation session and honesty to God. 
#FridayFeeling",sometimes need good deep cry meditation session honesty god,1,0,FridayFeeling,FridayFeeling
1651964506866630656,2023-04-28 15:00:05+00:00,Twitter for Android,"RT @UWCL: 🥳 Waking up as #UWCL 𝗙𝗜𝗡𝗔𝗟𝗜𝗦𝗧𝗦!  

#FridayFeeling // @FCBfemeni https://t.co/6IBdVbHJZk",waking //,0,244,"UWCL, FridayFeeling",FridayFeeling
1651963607201062913,2023-04-28 14:56:30+00:00,TweetDeck,"RT @F1: 🟢 Q3 GREEN LIGHT 🟢

The battle for pole (for Sunday's race) begins! 

#AzerbaijanGP #F1 https://t.co/w4uVaL7xhq",q green lightthe battle pole sundays race begins,0,114,"AzerbaijanGP, F1",AzerbaijanGP
1651238115242016771,2023-04-26 14:53:39+00:00,Twitter Web App,Ferrari 2022 Cap Signed by Carlos Sainz &amp; Charles Leclerc visit our website https://t.co/U3wPH3OrhW #Formula1… https://t.co/5cWFAvNF6V,ferrari cap signed carlos sainz amp charles leclerc visit website,0,0,Formula1,Sainz
1651914441640800257,2023-04-28 11:41:08+00:00,Twitter for Android,"RT @David_T_Evans: One week to go before the #SNTA #StudentNursingTimesAwards
So excited for our 2 short listed PostGrads @AmieStocks1 @NHS…",one week go excited short listed postgrads,0,6,"SNTA, StudentNursingTimesAwards",SNTA
1651955655987847170,2023-04-28 14:24:54+00:00,Twitter for Android,"RT @gitf_coin: 𝟳,𝟬𝟬𝟬 𝘀𝗽𝗶𝗻𝘀 𝗰𝗼𝘂𝗹𝗱 𝗯𝗲 𝗬𝗢𝗨𝗥𝗦! 
For a chance to win
✅- Collect 
❤️Like
💯 Retweet
😍 Comment
#coinmaster
#coinmasterfreespinslink…",chance win- collect like retweet comment,0,3,"coinmaster, coinmasterfreespinslink",FridayFeeling
1651962535950548997,2023-04-28 14:52:15+00:00,Twitter for Android,RT @TopGearFormula1: Carlos Sainz’s qualifying so far #F1 #AzerbaijanGP https://t.co/9T1kyuRKqk,carlos sainzs qualifying far,0,17,"F1, AzerbaijanGP",AzerbaijanGP
1651049521844027393,2023-04-26 02:24:15+00:00,Twitter for iPhone,Who's selling feet pics? LIKE this tweet if you do or hit me up #CashAppUK #feetseller #CashAppFriday,whos selling feet pics like tweet hit,1,0,"CashAppUK, feetseller, CashAppFriday",CashAppUK
1651933965178028032,2023-04-28 12:58:43+00:00,Twitter for Android,Could really use the money right about now 🥰 £StevieOiOi #CashAppUk,could really use money right stevieoioi,0,0,CashAppUk,CashAppUK
1651919455834734593,2023-04-28 12:01:04+00:00,Twitter Web App,get #summer ready and grab yourself a #Bargain this #BankHolidayWeekend with 25% off our #nimes range! https://t.co/KlONEjNgLT,get ready grab range,0,0,"summer, Bargain, BankHolidayWeekend, nimes",BankHolidayWeekend
1651942599794606081,2023-04-28 13:33:02+00:00,Twitter Web App,"£jashan2004
#CashAppUK https://t.co/KKD0IKInOF",jashan,0,0,CashAppUK,CashAppUK
1651849022812872704,2023-04-28 07:21:11+00:00,Twitter for iPhone,Good luck and well done to all those nominated for #SNTA today . All of you are inspirational . The future of nursi… https://t.co/MtOv0hPxGo,good luck well done nominated today inspirational future nursi,13,1,SNTA,SNTA
1651964730817298432,2023-04-28 15:00:58+00:00,Twitter for iPhone,"Good morning!☀️☕️ Hope you have a fabulous Friday!💚 
#goodmorning #GoodMorningEveryone #goodmorningworld… https://t.co/cU3ma3Mz2D",good morning hope fabulous friday,0,0,"goodmorning, GoodMorningEveryone, goodmorningworld",FridayFeeling
1651442085377998849,2023-04-27 04:24:10+00:00,Twitter for Android,"RT @ScuderiaFansF1: Ex-F1 driver backs Carlos and Ferrari amid punishment 🏎 Full report 👉 https://t.co/7M9uG5n4wz ⬅️ 👀

#ScuderiaFans #Forz…",ex-f driver backs carlos ferrari amid punishment full report,0,2,ScuderiaFans,Sainz
1651923882251628544,2023-04-28 12:18:39+00:00,Twitter for iPhone,#CashAppUK hope I win £01Kiam,hope win kiam,0,0,CashAppUK,CashAppUK
1651941230824026118,2023-04-28 13:27:35+00:00,Twitter for iPhone,#CashAppUK @CashApp £richard17386,richard,1,0,CashAppUK,CashAppUK
1651964659589603329,2023-04-28 15:00:41+00:00,Twitter for Android,"RT @StretfordPaddck: Alejandro Garnacho signs a new deal at #MUFC🤩

Join @JayMotty, @MrStephenHowson and @ODonnellDale for The Brew!👇
https…",alejandro garnacho signs new deal brew https,0,2,MUFC,Alejandro Garnacho
1651863506491265027,2023-04-28 08:18:44+00:00,Twitter for iPhone,"To all nominees, good luck 🤩🤩🎉🎉 #SNTA",nominees good luck,0,0,SNTA,SNTA
1651961524666114048,2023-04-28 14:48:14+00:00,Twitter for iPhone,"💥 #mufc WILL NOT let Alejandro Garnacho play the U20 World Cup, the final decision has been made. [@gastonedul] https://t.co/BIkBlotY00",let alejandro garnacho play u world cup final decision made,0,0,mufc,Alejandro Garnacho
1651934561020833794,2023-04-28 13:01:05+00:00,Twitter for iPhone,RT @_moonlightgrace: #cashappuk £gracembassey need this for London trip 😻,gracembassey need london trip,0,1,cashappuk,CashAppUK
1651954423537475585,2023-04-28 14:20:01+00:00,Twitter for Android,"RT @farzana_chaudry: Wonder if Richard Sharp was asked to do a 60 second pitch to save his job. 
#BBCLocalRadio",wonder richard sharp asked second pitch save job,0,6,BBCLocalRadio,Richard Sharp
1651945068071092225,2023-04-28 13:42:50+00:00,Twitter Web App,Feeling lucky and ready to win big with #CashAppUK! 💰💸 Cashtag  £Otimgraphics Let's make it rain 500 pounds! 🎉🤑,feeling lucky ready win big cashtag otimgraphics lets make rain pounds,0,0,CashAppUK,CashAppUK
1651957168520978433,2023-04-28 14:30:55+00:00,Twitter for iPhone,"The race positions for tomorrow's #F1 #AzerbaijanGP as it stands are; 

Leclerc
                   Verstappen
Perez… https://t.co/HtRrwTsgay",race positions tomorrows stands leclerc verstappenperez,0,0,"F1, AzerbaijanGP",Sainz
1651963656509243394,2023-04-28 14:56:42+00:00,Twitter for Android,"P1 for #CharlesLeclerc and P4 for #Carlossainz in #Quali 🔥 What an exciting day for the #Ferrari team 😍

Grid set f… https://t.co/RjVUrV4Mdd",p p exciting day team grid set f,2,0,"CharlesLeclerc, Carlossainz, Quali, Ferrari",AzerbaijanGP
1651937174525231105,2023-04-28 13:11:28+00:00,Twitter for Android,"#CashAppUK #CashAppFriday  

Cashtag: £OFM8TE https://t.co/PANUP57XFo",cashtag ofmte,1,0,"CashAppUK, CashAppFriday",CashAppUK
1651885035807465472,2023-04-28 09:44:17+00:00,Twitter for iPhone,"RT @Motorsport: Baku's Saturday morning #F1 qualifying session without practice to warm up will be ""intense"", according to Sainz.

https://…",bakus saturday morning qualifying session without practice warm intense according sainz.https//,0,5,F1,Sainz
1651952459122716672,2023-04-28 14:12:12+00:00,Twitter Web App,"#BBC #RichardSharp #BorisJohnson #media #UK
BBC chairman Richard Sharp resigns after Boris Johnson loan row
https://t.co/mM1vogLafe",chairman richard sharp resigns boris johnson loan row,0,0,"BBC, RichardSharp, BorisJohnson, media, UK",Richard Sharp
1651967990617845760,2023-04-28 15:13:55+00:00,Twitter Web App,"A hat-trick of #AzerbaijanGP poles for Charles Leclerc 🇦🇿

https://t.co/Xk5dw6OxZV",hat-trick poles charles leclerc,1,0,AzerbaijanGP,Leclerc
1651964199210307584,2023-04-28 14:58:51+00:00,Twitter Web App,"RT @GibbRobert: Hi @BBCNews ... Does the news of Richard Sharp, #BBCChairman mean you're now free to talk about #BrexitBrokeBritain, #Miche…",hi ... news richard sharp mean youre free talk,0,13,"BBCChairman, BrexitBrokeBritain",Richard Sharp
1651965064402948096,2023-04-28 15:02:18+00:00,Twitter for iPhone,"RT @WFP_Cameroon: #Cameroon🇨🇲

@USAIDSavesLives visits a school in Zamaï where @WFP with support of partners like @CanadaCameroun, @FRauCam…",visits school zama support partners like,0,4,Cameroon,FridayFeeling
1651944694761545728,2023-04-28 13:41:21+00:00,Twitter Web App,"Sainz has started his fast lap. Not a great first sector though.

#AzerbaijanGP | #F1",sainz started fast lap great first sector though,0,0,"AzerbaijanGP, F1",Sainz
1649869650186981380,2023-04-22 20:15:52+00:00,Twitter Web App,"#IfYouSeeThisRetweet 🔄$dmtocollab Feel Free To #CashApp Me🤜💥
--
#Cashappblessing #Cashappme #CashAppUK… https://t.co/m13c5Sa8DA",dmtocollab feel free --,1,0,"IfYouSeeThisRetweet, CashApp, Cashappblessing, Cashappme, CashAppUK",CashAppUK
1651927747386654720,2023-04-28 12:34:00+00:00,Twitter for iPhone,"RT @fhariana_: crashed my car this month, please help me out! #cashappfriday #cashappuk £fharin",crashed car month please help fharin,0,1,"cashappfriday, cashappuk",CashAppUK
1651948533052784644,2023-04-28 13:56:36+00:00,Twitter for iPhone,#CashAppUK £ukeshipp,ukeshipp,0,0,CashAppUK,CashAppUK
1651958159106273281,2023-04-28 14:34:51+00:00,Twitter for iPhone,"🇦🇿 #AzerbaijanGP #Formula1 Grid:

🇲🇨 Leclerc
🇳🇱 Verstappen
🇲🇽 Perez
🇪🇸 Sainz
🇬🇧 Hamilton
🇪🇸 Alonso
🇬🇧 Norris
🇯🇵 Tsu… https://t.co/qD5TQdHCI2",grid leclerc verstappen perez sainz hamilton alonso norris tsu,2,0,"AzerbaijanGP, Formula1",Sainz
1651956609914945546,2023-04-28 14:28:42+00:00,AUTOSPORT,"Sainz is fourth, Hamilton fifth, while Alonso improves to sixth. Rest of the top 10 is Norris, Tsunoda, Stroll and Piastri. #F1",sainz fourth hamilton fifth alonso improves sixth rest top norris tsunoda stroll piastri,3,0,F1,Sainz
1651877337141587969,2023-04-28 09:13:42+00:00,Twitter for Android,"RT @Amalgammodels: This week at Amalgam Modelmaking! 
https://t.co/qi7K8VJnZe
#wearemakers #strawberry #3dscanning #cncmachining #dibond #c…",week atamalgam modelmaking,0,1,"wearemakers, strawberry, 3dscanning, cncmachining, dibond",BankHolidayWeekend
1651964522742071296,2023-04-28 15:00:08+00:00,Twitter for iPhone,RT @UniNhantsNurse: On the way to the #SNTA Student Nursing Times Award. Lecturers and students together @BarchardFiona @MHTim1975 @dbnurse…,way student nursing times award lecturers students together,0,0,SNTA,SNTA
1651963861329670145,2023-04-28 14:57:31+00:00,Twitter Web App,"Is the best of the best, fastest than anyone 🎉🏎️🥇 Congratulations @Charles_Leclerc #AzerbaijanGP! A fantastic perfo… https://t.co/ltxXcaQSyA",best best fastest anyone congratulations fantastic perfo,1,0,AzerbaijanGP,Leclerc
1651953361296449537,2023-04-28 14:15:47+00:00,Twitter for iPhone,"#CashAppUK £HarleyLatcham
pls free money https://t.co/72cjXJptQd",harleylatchampls free money,1,0,CashAppUK,CashAppUK
1651956410345824258,2023-04-28 14:27:54+00:00,Twitter for Android,"#F1 #AzerbaijanGP Leclerc and Perez speeding up than Verstappen!.

Leclerc crosses the line... and takes 1st!! 1:40… https://t.co/n6hT8pLC6a",leclerc perez speeding verstappen .leclerc crosses line ... takes st,0,0,"F1, AzerbaijanGP",Sainz
1651911413017845762,2023-04-28 11:29:06+00:00,Twitter Web App,"🌸📚💗Looking for a heartwarming, cosy read this #BankHolidayWeekend?

💕Life on the Moors series - full of love, laugh… https://t.co/80Tr9kMb5h",looking heartwarming cosy read life moors series full love laugh,5,9,BankHolidayWeekend,BankHolidayWeekend
1651960201480749056,2023-04-28 14:42:58+00:00,Twitter for Android,#CashAppUK £awokenyt,awokenyt,0,0,CashAppUK,CashAppUK
1651929635578425344,2023-04-28 12:41:31+00:00,Twitter for iPhone,£Maynard1914 #CashAppUK,maynard,0,0,CashAppUK,CashAppUK
