id,created_at,source,original_text,clean_text,favorite_count,retweet_count,hashtags,trend
1651930457167077376,2023-04-28 12:44:47+00:00,Twitter Web App,"Imagin the beauty that you never seen physically 
#beautyandyouth 
#fridaymorning 
#JummahMubarak 
#PAKvNZ https://t.co/dzoahGzEyL",imagin beauty never seen physically,2,0,"beautyandyouth, fridaymorning, JummahMubarak, PAKvNZ",fridaymorning
1651934569703129088,2023-04-28 13:01:07+00:00,Twitter Web App,RT @USDA_NIFA: Happy #ArborDay! See how land-grant university research &amp; Extension are working together to protect tree health: https://t.c…,happy see land-grant university research amp extension working together protect tree health,0,1,ArborDay,ArborDay
1651899730174136320,2023-04-28 10:42:41+00:00,Twitter Web App,"RT @doge_cola: Gm Goodbois.
It's Friday. I want to meet your lovely faces in the comments and hear gm back 🐶🥤

#FridayVibes #fridaymorning…",gm goodbois.its friday want meet lovely faces comments hear gm back,0,32,"FridayVibes, fridaymorning",fridaymorning
1651920805976997889,2023-04-28 12:06:26+00:00,Twitter for iPhone,@JonahMarais new music when? #onlyjonah,new music,0,0,onlyjonah,onlyjonah
1651925491333382147,2023-04-28 12:25:03+00:00,Twitter for iPhone,"Let’s get all the 🍞 today! 
Make it a great #Friday ! 
#fridaymorning #Motivation #Memes https://t.co/enpQB23o1q",lets get today make great,0,0,"Friday, fridaymorning, Motivation, Memes",fridaymorning
1651923946453839872,2023-04-28 12:18:54+00:00,Twitter for iPhone,@JonahMarais when r u coming back to europe!!!! #OnlyJonah,r u coming back europe,0,0,OnlyJonah,onlyjonah
1651942523017871362,2023-04-28 13:32:43+00:00,Twitter for iPhone,Hey #Twitter Fam‼️ Whose up and out and about this #fridaymorning 🌅?Me‼️ I am having run errands and since it’s my… https://t.co/zRQPGlb6lr,hey fam whose run errands since,0,0,"Twitter, fridaymorning",fridaymorning
1651827100058353666,2023-04-28 05:54:04+00:00,Twitter for Android,"Gravy soaking up that morning sun while it lasts - happy #friYAY!
☀️❤🐾🐕🐶🥰
#WavyGravy #bulldogs #mushyface… https://t.co/7ZcmCZPNaN",gravy soaking morning sun lasts happy,36,1,"friYAY, WavyGravy, bulldogs, mushyface",Happy Friyay
1651956939604262913,2023-04-28 14:30:00+00:00,TweetDeck Web App,"GM It's Friday, Ovation community! Let's celebrate our NFT wins and get ready for the weekend. #FridayFeeling",gm friday ovation community lets celebrate nft wins get ready weekend,5,0,FridayFeeling,FridayFeeling
1651956257962487809,2023-04-28 14:27:18+00:00,Twitter Web App,"When #AppliedUnderwriters broke ground on our new campus at #HeartwoodPreserve, each employee planted a tree in the… https://t.co/0f63PpSHbW",broke ground new campus employee planted tree,0,0,"AppliedUnderwriters, HeartwoodPreserve",ArborDay
1651911523768385536,2023-04-28 11:29:32+00:00,Twitter for iPhone,You sound like you’re on 1% mate  #onlyjonah,sound like youre mate,0,0,onlyjonah,onlyjonah
1651940602588610560,2023-04-28 13:25:05+00:00,Twitter for Android,@JonahMarais #onlyjonah are we getting an album soon?,getting album soon,0,0,onlyjonah,onlyjonah
1651927641686003714,2023-04-28 12:33:35+00:00,Twitter for iPhone,"@JonahMarais check this song out please, i am so sure you will love them ! #onlyjonah https://t.co/VGBTAw5z2Y",check song please sure love,1,0,onlyjonah,onlyjonah
1651956664969445377,2023-04-28 14:28:55+00:00,Twitter for Android,"RT @DiscoverForest: Go plant a tree, hug a tree or maybe just admire some trees. It’s #ArborDay! 🌲🌳🌴
https://t.co/klaOAnIJPT https://t.co/H…",go plant tree hug tree maybe admire trees,0,8,ArborDay,ArborDay
1651954593289388032,2023-04-28 14:20:41+00:00,Twitter for Android,"RT @1OFFGINGER: Happy 😃 Friday 

#FridayFeeling #fridaymorning #bekind #Wellbeing https://t.co/sAhG9LSe3F",happy friday,0,1,"FridayFeeling, fridaymorning, bekind, Wellbeing",fridaymorning
1651930432424890368,2023-04-28 12:44:41+00:00,Twitter for iPhone,@JonahMarais what is your fav clothing line #onlyjonah,fav clothing line,0,0,onlyjonah,onlyjonah
1651958144292081664,2023-04-28 14:34:48+00:00,Twitter for Android,RT @fiagirly: #AzerbaijanGP 🇦🇿: Lewis Hamilton sets a 1:41.276 and qualifies P5 for Sunday’s race. 🏁,lewis hamilton sets qualifies p sundays race,0,49,AzerbaijanGP,AzerbaijanGP
1649479193451700243,2023-04-21 18:24:20+00:00,TweetDeck,"RT @phycoinsc: Good morning to yous Helena, Tyni, and Amigo! 🌄 Happy #Friyay! 🐈‍⬛🐾❤️ https://t.co/sIDFosDDqi",good morning yous helena tyni amigo happy,0,1,Friyay,Happy Friyay
1651944619813502976,2023-04-28 13:41:03+00:00,Twitter for Android,"RT @MThakur27417705: #GodMorningFriday
 If you don't take shelter of Satguru then
When the end time comes, then the Yamdoots close the thro…",dont take shelter satguru thenwhen end time comes yamdoots close thro,0,18,GodMorningFriday,fridaymorning
1651926269812957185,2023-04-28 12:28:08+00:00,Twitter for iPhone,@kindnesscanvas Morning James🤗💖🌻Have a Blessed day in all you do🙏🏼❤️🕊Happy #ArborDay 🌳 https://t.co/2uED09fQTk,morning jameshave blessed day dohappy,1,0,ArborDay,ArborDay
1651953701555421184,2023-04-28 14:17:08+00:00,Twitter for iPhone,#FridayFeeling have a great weekend ☀️ https://t.co/7AC30qNqfU,great weekend,1,0,FridayFeeling,FridayFeeling
1649482512496730135,2023-04-21 18:37:31+00:00,Twitter Web App,"RT @suzysmusicworld: Happy Friday!⁠
⁠
What are your plans for the weekend?⁠

Are you going to any gigs?

#suzysmusicalworld #weekend #frida…",happy friday plans weekend going gigs,0,1,"suzysmusicalworld, weekend",Happy Friyay
1651941693510262785,2023-04-28 13:29:25+00:00,Twitter Web App,"I bet @ShashiTharoor can use all the words in a single sentence.

#challenge #literary #wordchallenge… https://t.co/jfOy3hDUHh",bet use words single sentence,0,0,"challenge, literary, wordchallenge",fridaymorning
1651957031216062467,2023-04-28 14:30:22+00:00,Twitter Web App,"RT @EileenFurze: Book Post! A little bird told me this was brilliant, so I can't wait to get started on #GeorgeAMagpieMemoir by Freida Hugh…",book post little bird told brilliant cant wait get started freida hugh,0,1,GeorgeAMagpieMemoir,FridayFeeling
1651932137883602947,2023-04-28 12:51:27+00:00,Twitter Web App,"Follow me on instagram !
https://t.co/wwfCIyLQOm
#Rose #Garden #Boota #GardenersWorld #roseAday #GardeningTwitter… https://t.co/OopSPhUX8b",follow instagram,0,0,"Rose, Garden, Boota, GardenersWorld, roseAday, GardeningTwitter",FridayFeeling
1650196360367419394,2023-04-23 17:54:06+00:00,Sprout Social,"#ArborDay is Friday! Celebrate trees &amp; enter to win a painting class
🐿 Snap a pic of forest wildlife 
📱 Post 1 phot… https://t.co/iCse9Fh8Rc",friday celebrate trees amp enter win painting class snap pic forest wildlife post phot,4,0,ArborDay,ArborDay
1651919762736152576,2023-04-28 12:02:17+00:00,Twitter for Mac,"Florida’s book-ban frenzy targets Nora Roberts, and she’s not happy 

via @ThePlumLineGS 

https://t.co/Ci4O8IbkRI

#FlaPol",floridas book-ban frenzy targets nora roberts shes happy via,15,7,FlaPol,Nora Roberts
1651943413267193859,2023-04-28 13:36:16+00:00,GhanaNewsSummary,"Currently trending on Ghana Twitter: 
#5thDimensionAlbum
Stonebwoy
#TOTMUN
Arsenal
Isak
OUT NOW
Martial
Malacia
Int… https://t.co/b9DP2eU3RV",currently trending ghana twitter nowmartialmalaciaint,0,0,"5thDimensionAlbum, TOTMUN",Jack Harlow
1651934296574410753,2023-04-28 13:00:02+00:00,TweetDeck,Happy #ArborDay! Did you know Arbor Day was started in Nebraska and it was estimated that one million trees were pl… https://t.co/SkYQ6dFy4Q,happy know arbor day started nebraska estimated one million trees pl,0,0,ArborDay,ArborDay
1651926030297321473,2023-04-28 12:27:11+00:00,Twitter Web App,🤩Heroes comes in many sizes!  #superheroday #NationalSuperheroDay #fridaymorning https://t.co/wITqIHC5t6,heroes comes many sizes,0,0,"superheroday, NationalSuperheroDay, fridaymorning",fridaymorning
1650967986646163457,2023-04-25 21:00:16+00:00,Hootsuite Inc.,#MonmouthCounty Commissioners are celebrating #ArborDay all week long by visiting different elementary schools thro… https://t.co/IXriTMgKJp,commissioners celebrating week long visiting different elementary schools thro,4,0,"MonmouthCounty, ArborDay",ArborDay
1651884005300617220,2023-04-28 09:40:12+00:00,Twitter for Android,what's the chances that the producers of #Dalgliesh will do a series similar to the early year's of #Morse… https://t.co/XaigjSe92w,whats chances producers series similar early years,0,0,"Dalgliesh, Morse",fridaymorning
1651932695423746048,2023-04-28 12:53:40+00:00,Twitter for iPhone,@JonahMarais what’s your favorite justin bieber song #onlyjonah,whats favorite justin bieber song,0,0,onlyjonah,onlyjonah
1651958103510769664,2023-04-28 14:34:38+00:00,Twitter for Android,Results 🇦🇿 #AzerbaijanGP #Qualifying @F1 (28/04/2023) @BakuCityCircuit https://t.co/JX3Tp3DgS0,results //,1,0,"AzerbaijanGP, Qualifying",AzerbaijanGP
1649370437686550529,2023-04-21 11:12:10+00:00,TweetDeck,Happy #friyay with Codi and Brian and with Sunday being #nationalmovietheaterday we're asking you this.....Brian sa… https://t.co/iuTBC5RUpc,happy codi brian sunday asking ..... brian sa,0,0,"friyay, nationalmovietheaterday",Happy Friyay
1651928599430148096,2023-04-28 12:37:24+00:00,Twitter for Android,"Thank God it's Friday💃💃💃
What are you doing this weekend😊😊?

#BORNPINKinMexico_Day2 #TGIF #weekendvibes #fridaymorning",thank god fridaywhat weekend,0,0,"BORNPINKinMexico_Day2, TGIF, weekendvibes, fridaymorning",fridaymorning
1651926598583730177,2023-04-28 12:29:27+00:00,Twitter for Android,"@JonahMarais Are you gonna leave my question hanging or you will answer that, huh? 😭 #onlyjonah",gon na leave question hanging answer huh,0,0,onlyjonah,onlyjonah
1651929393684439040,2023-04-28 12:40:33+00:00,Twitter for iPhone,@JonahMarais #OnlyJonah would you like to do a collaboration with Robbie Williams? X,would like collaboration robbie williams x,0,0,OnlyJonah,onlyjonah
1651926385248681984,2023-04-28 12:28:36+00:00,Twitter for iPhone,do u miss touring and seeing my face #onlyjonah,u miss touring seeing face,0,0,onlyjonah,onlyjonah
1651947518480220161,2023-04-28 13:52:34+00:00,Twitter Web App,"RT @PatrickWalker56: He who strikes the first blow admits he's lost the argument.  Chinese Proverb
#fridaymorning #FridayMorning",strikes first blow admits hes lost argument chinese proverb,0,2,"fridaymorning, FridayMorning",fridaymorning
1651951823631138817,2023-04-28 14:09:41+00:00,Twitter for iPhone,"Jack Harlow baggin in my 👂.. 🔥🔥🔥. 
#tgif https://t.co/OHFXdGPDTR",jack harlow baggin ..,0,0,tgif,Jack Harlow
1649390276190822403,2023-04-21 12:31:00+00:00,Twitter Web App,"Your Chance to get $500 Towards Hello Fresh!

https://t.co/m4fYj0gqWD

term, #DioneProtocol, Eid Mubarak,… https://t.co/k8JOCdzCyD",chance get towards hello fresh eid mubarak,0,0,DioneProtocol,Happy Friyay
1651938544464658436,2023-04-28 13:16:55+00:00,Twitter Web App,"Once known as the “City of Trees,” #WashingtonDC has amazing native flora, enhanced by tree species brought to the… https://t.co/KnhIp5PeOU",known city trees amazing native flora enhanced tree species brought,238,29,WashingtonDC,ArborDay
1651912830671544322,2023-04-28 11:34:44+00:00,Twitter for iPhone,The radical right is a metastasizing cancer in our country and it needs to be eliminated. #fridaymorning,radical right metastasizing cancer country needs eliminated,0,0,fridaymorning,fridaymorning
1651943500353527809,2023-04-28 13:36:36+00:00,Twitter Web App,"Happy #ArborDay! We hope you will consider planting a tree in areas that need them the most!🌱

Did you know… https://t.co/0E6yIpIEzF",happy hope consider planting tree areas need know,0,0,ArborDay,ArborDay
1651914711544500232,2023-04-28 11:42:12+00:00,Twitter for iPhone,Jonahhh I love you so much from japan😫🇯🇵🤍 #onlyjonah,jonahhh love much japan,0,0,onlyjonah,onlyjonah
1651931176893050883,2023-04-28 12:47:38+00:00,Twitter for iPhone,"@JonahMarais If you could fly anywhere tomorrow, where would you go? #OnlyJonah",could fly anywhere tomorrow would go,0,0,OnlyJonah,onlyjonah
1651956435163676673,2023-04-28 14:28:00+00:00,Twitter Web App,Team meatball is in the 🇬🇧UK &amp; we're celebrating #DeSantis2024 #FridayFeeling https://t.co/VSB2xVGH73,team meatball uk amp celebrating,1,0,"DeSantis2024, FridayFeeling",FridayFeeling
1651958679661588480,2023-04-28 14:36:55+00:00,Twitter for iPhone,"RT @AstonMartinF1: A hotly contested Qualifying in Baku draws to a close! 🇦🇿

Fernando will start P6 and Lance P9 for the #AzerbaijanGP. ht…",hotly contested qualifying baku draws close fernando start p lance p ht,0,138,AzerbaijanGP,AzerbaijanGP
1651927669821304832,2023-04-28 12:33:42+00:00,Twitter for iPhone,What would you say to Jonah from 5 years ago? #onlyjonah,would say jonah years ago,0,0,onlyjonah,onlyjonah
1651925676218519553,2023-04-28 12:25:47+00:00,Twitter for Android,@JonahMarais ur thoughts about harry potter reboot? #OnlyJonah,ur thoughts harry potter reboot,0,0,OnlyJonah,onlyjonah
1651206490672300033,2023-04-26 12:47:59+00:00,Twitter Web App,"One click = one tree! During our Arbor Week celebration, each time you contribute to #SAPCommunity through April 28… https://t.co/Stmxp0HibE",one click one tree arbor week celebration time contribute april,2,1,SAPCommunity,ArborDay
1649537718320353281,2023-04-21 22:16:53+00:00,Twitter for Android,@DogsRAngels1 Happy #friYAY indeed!❤🐾🥳🎉,happy indeed,1,0,friYAY,Happy Friyay
1651926114783338498,2023-04-28 12:27:31+00:00,Twitter for Android,@JonahMarais 1 reason not to die? #onlyjonah,reason die,1,0,onlyjonah,onlyjonah
1651958288131530752,2023-04-28 14:35:22+00:00,Twitter for iPhone,"RT @F1: Charles ""Piano Man"" Leclerc has a hit on his hands! 🎹😍

#AzerbaijanGP @Charles_Leclerc https://t.co/s4FaNf5Rbo",charles piano man leclerc hit hands,0,768,AzerbaijanGP,AzerbaijanGP
1651915066932080640,2023-04-28 11:43:37+00:00,Twitter for Android,"RT @Mohan13520563: #GodMorningFriday
After taking initiation from a complete Saint, bhakti germinates in the soul of a worshippers.
@SaintR…",taking initiation complete saint bhakti germinates soul worshippers,0,29,GodMorningFriday,fridaymorning
1651920773404151808,2023-04-28 12:06:18+00:00,Twitter for iPhone,@JonahMarais #OnlyJonah whats something you wish you could be doing right now?,whats something wish could right,0,0,OnlyJonah,onlyjonah
1651923813431427075,2023-04-28 12:18:23+00:00,Twitter for iPhone,@JonahMarais what time is it for u rn #onlyjonah,time u rn,0,0,onlyjonah,onlyjonah
1651929068147712003,2023-04-28 12:39:15+00:00,Twitter for iPhone,any new music coming within the next 2 months ? 👀👀 #onlyjonah,new music coming within next months,0,0,onlyjonah,onlyjonah
1651936072509661185,2023-04-28 13:07:05+00:00,Sprout Social,"Today is #ArborDay, and we want to highlight how trees are being incorporated into #ReimaginePleasantStreet! More t… https://t.co/dha5rE6A0n",today want highlight trees incorporated,0,0,"ArborDay, ReimaginePleasantStreet",ArborDay
1651934299598274563,2023-04-28 13:00:03+00:00,Twitter Web App,"In 2022, our diversion equated to 162,555 hours of #electricity saved. Share your green business practices and achi… https://t.co/N642OdnbZp",diversion equated hours saved share green business practices achi,1,0,electricity,ArborDay
1651920301037322241,2023-04-28 12:04:25+00:00,Twitter for Android,@JonahMarais do you have something to say for people having their finals soon 🎤🎤🎤 #OnlyJonah,something say people finals soon,0,0,OnlyJonah,onlyjonah
1651950380110979076,2023-04-28 14:03:57+00:00,Nuvi Publish App,"This #ArborDay, remember that #illegal timber harvesting damages ecosystems, threatens local economies and funds or… https://t.co/52ZVGcA0VK",remember timber harvesting damages ecosystems threatens local economies funds,0,0,"ArborDay, illegal",ArborDay
1651925526892924929,2023-04-28 12:25:11+00:00,Twitter for Android,"The scenery is so beautiful!

#fridaymorning https://t.co/HBxWXLosFH",scenery beautiful,1,0,fridaymorning,fridaymorning
1651913408588161025,2023-04-28 11:37:02+00:00,Twitter for Android,you're amazing #onlyjonah,youre amazing,0,0,onlyjonah,onlyjonah
1651930563387834368,2023-04-28 12:45:12+00:00,Twitter for Android,"RT @SerieA_EN: #FridayFeeling ⚜️ @ACFFiorentinaEN 💜

🔜 FINAL #CoppaItaliaFrecciarossa https://t.co/1FQabWwg9R",final,0,1,"FridayFeeling, CoppaItaliaFrecciarossa",FridayFeeling
1651938096542367747,2023-04-28 13:15:08+00:00,Twitter for iPhone,RT @ENGCounselors: We made it to Friday! Let’s finish the week strong! #FridayFeeling ☀️📚🐏 @ElsikNGCRams https://t.co/2G6m6hIpMY,made friday lets finish week strong,0,1,FridayFeeling,FridayFeeling
1651881427263270917,2023-04-28 09:29:57+00:00,Twitter Web App,"How about an #art series by @ChristinaSng for your #fridaymorning? ""Moments in Space,"" six lovely pieces in Feb's… https://t.co/jUh1VRI3mJ",series moments space six lovely pieces febs,2,0,"art, fridaymorning",fridaymorning
1651934347736350720,2023-04-28 13:00:14+00:00,Sendible,"Stay positive 🙂
Work hard 💪
Make it happen 👌

Have a great long weekend!

#HappyWeekend #FridayFeeling https://t.co/xAAexFxneM",stay positive work hard make happen great long weekend,1,0,"HappyWeekend, FridayFeeling",FridayFeeling
1651932023181791235,2023-04-28 12:51:00+00:00,Twitter for iPhone,@JonahMarais do you have any birthday plans this year? (if you’re anxious like me haha) #onlyjonah,birthday plans year youre anxious like haha,0,0,onlyjonah,onlyjonah
1651911194448482304,2023-04-28 11:28:14+00:00,Twitter for iPhone,#onlyjonah i just got off work at the casino lmao its almost 6am i was surprised u are up most pol arent up when i get off work,got work casino lmao almost surprised u pol arent get work,1,0,onlyjonah,onlyjonah
1651910616905285632,2023-04-28 11:25:56+00:00,Twitter for Android,"RT @joybellabella: A dog is the only thing on earth that loves you more than he loves himself. ❤️

(volume)
#fridaymorning 
#Soulmates http…",dog thing earth loves loves volume http,0,43,"fridaymorning, Soulmates",fridaymorning
1651957761335328768,2023-04-28 14:33:16+00:00,Twitter Web App,"Preview of Ferrari's quali debrief after Leclerc gets pole

#AzerbaijanGP #F1 https://t.co/EI5VPJA2ff",preview ferraris quali debrief leclerc gets pole,1,0,"AzerbaijanGP, F1",AzerbaijanGP
1651936048560185349,2023-04-28 13:07:00+00:00,Twitter Web App,Joe Biden and the Struggle for America’s Soul https://t.co/094bu2MVIY @nytdavidbrooks is on point here! #fridaymorning,joe biden struggle americas soul point,0,0,fridaymorning,fridaymorning
1651911027607347201,2023-04-28 11:27:34+00:00,Twitter for iPhone,@JonahMarais it’s really early jonah #onlyjonah,really early jonah,0,0,onlyjonah,onlyjonah
1651951933827973122,2023-04-28 14:10:07+00:00,RTSciFiRoom,"RT @Renderman072: Sci-Fi and Fantasy Writers
https://t.co/wWO1WnE3tM
#writeyourstory #author #FridayFeeling #friday #writingcommunity #scif…",sci-fi fantasy writers,0,1,"writeyourstory, author, FridayFeeling, friday, writingcommunity",FridayFeeling
1651939625684836356,2023-04-28 13:21:12+00:00,Twitter Web App,"EUREKA! I've just discovered that #ZYDECO #DANCING is the BEST. I feel so buoyant.

**ZYDECO MUSIC &amp; DANCE - TRY IT… https://t.co/3GuRdJvGNA",eureka ive discovered best feel buoyant zydeco music amp dance try,1,0,"ZYDECO, DANCING",fridaymorning
